Source,Sport,Player ID,Player Name,Position,Team,Stat Type,Line Score,Adjusted Odds,Implied Probability,Date,Start Time (CST),Status,League,Odds Type,Headshot URL,Data ID,Average Line,Average No-Vig Over %,Average No-Vig Under %,Percent Difference,Max No-Vig %,Bet Tag,Player Image,Game Start Time,Fav,Spread,O/U,Game Short Title,Scheduled At,Match Progress,Venue Name,Venue Type,Broadcasts,Max No-Vig % Price,True Price,Date,True Point Average Line,EST. Return Date,Injury Status,Comment,Starter,Opp,PrizePicks,Opportunities,Edge % Over,Edge % Under,Edge %,DvP Projection,DVP Rank,Opp +/-,DVP Bet,Average Projected,DVP Adjusted,Total Projection,PrizePicks Line,Callout Bet Tag
Underdog,MLB,,Cal Raleigh,C,,Hits + Runs + RBIs,1.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,59.33,40.67,-0.18,59.33,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-146.00,8/6/1899,7/30/2026,0.5933,,,,No,LAD,5.53,2.61,11.97001253,88.03,11.97001253,0.59,2,0.03967,over,0.59,0.632972,0.61,0,Push
Underdog,MLB,,Fernando Tatis,RF,,Home Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,18.97,81.03,-0.28,81.03,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-427.00,-427,7/30/2026,0.1897,,,,No,SF,8.13,3.03,29.16734055,70.83,29.16734055,0.19,,0,,0.19,,0.29,0.5,Push
Underdog,MLB,,Freddie Freeman,1B,,Home Runs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,18.05,81.95,-0.69,81.95,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-454.00,10/2/1898,7/30/2026,0.1805,,,,No,SEA,6.27,2.49,28.84075976,71.16,28.84075976,0.18,,0,,0.18,,0.29,0.5,Push
Underdog,MLB,,Cal Raleigh,C,,Home Runs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,22.32,77.68,-1.7,77.68,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-348.00,1/16/1899,7/30/2026,0.2232,,,,No,LAD,5.53,2.61,30.34390635,69.66,30.34390635,0.22,7,0.00992,over,0.22,0.233118,0.29,0.5,Best Bet
Underdog,MLB,,Mookie Betts,SS,,Home Runs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,15.7,84.3,-1.17,84.3,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-537.00,-537,7/30/2026,0.157,,,,No,SEA,5.46,2.05,27.99970718,72.00,27.99970718,0.16,,0,,0.16,,0.27,0.5,Push
Underdog,MLB,,Freddie Freeman,1B,,Total Bases,1.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,1.5,44.91,55.09,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-137.00,8/15/1899,7/30/2026,1.3473,,,,No,SEA,6.27,2.49,23.61818769,76.38,23.61818769,1.35,,0,,1.35,,1.06,0.5,Push
Underdog,MLB,,Fernando Tatis,RF,,Total Bases,1.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,1.5,43.49,56.51,-4.43,56.51,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-130.00,8/22/1899,7/30/2026,1.3047,,,,No,SF,8.13,3.03,22.83776526,77.16,22.83776526,1.30,,0,,1.3,,1.04,0.5,Push
Underdog,MLB,,Mookie Betts,SS,,Total Bases,1.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,1.5,40.75,59.25,0.07,59.25,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-145.00,-145,7/30/2026,1.2225,,,,No,SEA,5.46,2.05,21.33734723,78.66,21.33734723,1.22,,0,,1.22,,0.98,0.5,Push
Underdog,MLB,,Fernando Tatis,RF,,Hitter Fantasy Score,8.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,,,,,,,,,,,,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,,,,8.13,,,,No,SF,8.13,3.03,48.91176471,51.09,51.08823529,8.13,,0,,7.12,,5.92,2.5,Push
Underdog,MLB,,Freddie Freeman,1B,,Hitter Fantasy Score,6.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,6.27,,,,No,SEA,6.27,2.49,49.11538462,50.88,50.88461538,6.27,,0,,6.27,,5.01,2.5,Push
Underdog,MLB,,Mookie Betts,SS,,Hitter Fantasy Score,5.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,5.46,,,,No,SEA,5.46,2.05,66.71227972,33.29,33.28772028,5.46,,0,,4.22,,4.06,2.5,Push
Underdog,MLB,,Cal Raleigh,C,,Hitter Fantasy Score,5.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,,,,,,,,,,,,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,,,,5.53,,,,No,LAD,5.53,2.61,69.21922541,30.78,30.78077459,5.53,3,0.41029,over,4.62,5.940292,4.4,1.5,Good Bet
Underdog,MLB,,Freddie Freeman,1B,,Hits,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,1.5,30.96,69.04,1.51,69.04,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-223.00,-223,7/30/2026,0.9288,,,,No,SEA,6.27,2.49,51.05142849,48.95,51.05142849,0.93,,0,,0.93,,0.79,0.5,Great Bet
Underdog,MLB,,Cal Raleigh,C,,Hits,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,51.18,48.82,-8.99,51.18,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-105.00,-105,7/30/2026,0.5118,,,,No,LAD,5.53,2.61,39.70373352,60.30,39.70373352,0.51,1,0.04594,over,0.51,0.557736,0.52,0.5,Good Bet
Underdog,MLB,,Fernando Tatis,RF,,Hits,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,66.75,33.25,-4.68,66.75,Over,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-201.00,-201,7/30/2026,0.6675,,,,No,SF,8.13,3.03,44.21973204,55.78,44.21973204,0.67,,0,,0.67,,0.61,0.5,Good Bet
Underdog,MLB,,Mookie Betts,SS,,Hits,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,64.18,35.82,-2.93,64.18,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-179.00,-179,7/30/2026,0.6418,,,,No,SEA,5.46,2.05,43.49833052,56.50,43.49833052,0.64,,0,,0.64,,0.59,0.5,Good Bet
Underdog,MLB,,Mookie Betts,SS,,Runs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,42.76,57.24,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-137.00,-137,7/30/2026,0.4276,,,,No,SEA,5.46,2.05,37.11106802,62.89,37.11106802,0.43,,0,,0.43,,0.45,0.5,Push
Underdog,MLB,,Freddie Freeman,1B,,Runs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,47.03,52.97,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-137.00,-137,7/30/2026,0.4703,,,,No,SEA,6.27,2.49,38.43951509,61.56,38.43951509,0.47,,0,,0.47,,0.48,0.5,Push
Underdog,MLB,,Fernando Tatis,RF,,Runs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,51.82,48.18,-3.74,51.82,Over,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-108.00,-108,7/30/2026,0.5182,,,,No,SF,8.13,3.03,39.89637319,60.10,39.89637319,0.52,,0,,0.52,,0.51,0.5,Good Bet
Underdog,MLB,,Cal Raleigh,C,,Runs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,40.31,59.69,-1.7,59.69,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-148.00,-148,7/30/2026,0.4031,,,,No,LAD,5.53,2.61,36.33594065,63.66,36.33594065,0.40,2,0.04881,over,0.4,0.451907,0.44,0.5,Best Bet
Underdog,MLB,,Cal Raleigh,C,,RBIs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,33.59,66.41,-5.02,66.41,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-198.00,-198,7/30/2026,0.3359,,,,No,LAD,5.53,2.61,34.16048526,65.84,34.16048526,0.34,2,0.03967,over,0.34,0.375572,0.39,0.5,Best Bet
Underdog,MLB,,Freddie Freeman,1B,,RBIs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,35.88,64.12,-3.09,64.12,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-179.00,-179,7/30/2026,0.3588,,,,No,SEA,6.27,2.49,34.91004827,65.09,34.91004827,0.36,,0,,0.36,,0.41,0.5,Push
Underdog,MLB,,Mookie Betts,SS,,RBIs,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,34.37,65.63,-5.8,65.63,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-191.00,-191,7/30/2026,0.3437,,,,No,SEA,5.46,2.05,34.41675931,65.58,34.41675931,0.34,,0,,0.34,,0.4,0.5,Push
Underdog,MLB,,Fernando Tatis,RF,,RBIs,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,35.15,64.85,-4.38,64.85,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-184.00,-184,7/30/2026,0.3515,,,,No,SF,8.13,3.03,34.67203584,65.33,34.67203584,0.35,,0,,0.35,,0.4,0.5,Push
Underdog,MLB,,Freddie Freeman,1B,,Singles,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,50.25,49.75,-8.06,50.25,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-101.00,-101,7/30/2026,0.5025,,,,No,SEA,6.27,2.49,39.422703,60.58,39.422703,0.50,,0,,0.5,,0.5,0.5,Good Bet
Underdog,MLB,,Fernando Tatis,RF,,Singles,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,49.73,50.27,-4.28,50.27,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-101.00,-101,7/30/2026,0.4973,,,,No,SF,8.13,3.03,39.26499709,60.74,39.26499709,0.50,,0,,0.5,,0.5,0.5,Push
Underdog,MLB,,Cal Raleigh,C,,Singles,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,29.97,70.03,-6.44,70.03,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-234.00,-234,7/30/2026,0.2997,,,,No,LAD,5.53,2.61,32.95793984,67.04,32.95793984,0.30,3,0.41029,over,0.3,0.709992,0.45,0.5,Great Bet
Underdog,MLB,,Mookie Betts,SS,,Singles,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,48.2,51.8,-6.01,51.8,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-107.00,-107,7/30/2026,0.482,,,,No,SEA,5.46,2.05,62.87946999,37.12,62.87946999,0.48,,0,,0.48,,0.82,1.5,Great Bet
Underdog,MLB,,Freddie Freeman,1B,,Batter Strikeouts,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,54.2,45.8,-3.25,54.2,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-118.00,-118,7/30/2026,0.542,,,,No,SEA,6.27,2.49,41.84160794,58.16,41.84160794,0.54,,0,,0.54,,0.54,0,Great Bet
Underdog,MLB,,Fernando Tatis,RF,,Batter Strikeouts,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,61.05,38.95,-3.98,61.05,Over,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-157.00,-157,7/30/2026,0.6105,,,,No,SF,8.13,3.03,45.69207385,54.31,45.69207385,0.61,,0,,0.61,,0.61,0,Great Bet
Underdog,MLB,,Cal Raleigh,C,,Batter Strikeouts,1.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,1.5,50,50,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-137.00,-137,7/30/2026,1.5,,,,No,LAD,5.53,2.61,44.21745996,55.78,44.21745996,1.50,3,0.41029,over,1.5,1.910292,1.64,0,Push
Underdog,MLB,,Mookie Betts,SS,,Batter Strikeouts,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,46.04,53.96,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-137.00,-137,7/30/2026,0.4604,,,,No,SEA,5.46,2.05,36.89688175,63.10,36.89688175,0.46,,0,,0.46,,0.46,0,Push
Underdog,MLB,,Freddie Freeman,1B,,Batter Walks,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,32.74,67.26,-7.74,67.26,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-205.00,-205,7/30/2026,0.3274,,,,No,SEA,6.27,2.49,27.92046328,72.08,27.92046328,0.33,,0,,0.33,,0.33,0,Push
Underdog,MLB,,Mookie Betts,SS,,Batter Walks,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,29.74,70.26,-8.69,70.26,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-236.00,-236,7/30/2026,0.2974,,,,No,SEA,5.46,2.05,25.72531458,74.27,25.72531458,0.30,,0,,0.3,,0.3,0,Push
Underdog,MLB,,Fernando Tatis,RF,,Batter Walks,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,45.17,54.83,,57.81,Over,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-137.00,-137,7/30/2026,0.4517,,,,No,SF,8.13,3.03,36.34548954,63.65,36.34548954,0.45,,0,,0.45,,0.45,0,Push
Underdog,MLB,,Cal Raleigh,C,,Batter Walks,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,41.59,58.41,-4.55,58.41,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-140.00,-140,7/30/2026,0.4159,,,,No,LAD,5.53,2.61,34.02537582,65.97,34.02537582,0.42,4,0.03915,over,0.42,0.45505,0.43,0,Push
Underdog,MLB,,Freddie Freeman,1B,,Stolen Bases,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,9.11,90.89,-2.57,90.89,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-998.00,-998,7/30/2026,0.0911,,,,No,SEA,6.27,2.49,25.58777923,74.41,25.58777923,0.09,,0,,0.09,,0.23,0.5,Push
Underdog,MLB,,Fernando Tatis,RF,,Stolen Bases,0.5,,,7/30/2026,Thu 09:40pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260324_03-bd22364f-1ff4-4ddc-8315-0a4c95cff960.png,,0.5,31.68,68.32,-6.36,68.32,Under,https://www.freeiconspng.com/img/1934,2026-07-31T01:41:00Z,Yes,-1.50,8.3,Giants @ Padres,2026-07-31T01:40:00Z,Thu 09:40pm,Petco Park,outdoor,,-216.00,-216,7/30/2026,0.3168,,,,No,SF,8.13,3.03,33.52870595,66.47,33.52870595,0.32,,0,,0.32,,0.38,0.5,Push
Underdog,MLB,,Mookie Betts,SS,,Doubles,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260325_03-084d2514-9ffb-414e-ae16-3bc690aaad51.png,,0.5,18.94,81.06,-7.83,81.06,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-428.00,-428,7/30/2026,0.1894,,,,No,SEA,5.46,2.05,29.15671486,70.84,29.15671486,0.19,,0,,0.19,,0.29,0.5,Push
Underdog,MLB,,Freddie Freeman,1B,,Doubles,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260424_14-ea1a2111-44cc-4996-babb-9439465e6760.png,,0.5,22.29,77.71,-8.21,77.71,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-349.00,-349,7/30/2026,0.2229,,,,No,SEA,6.27,2.49,30.33345715,69.67,30.33345715,0.22,,0,,0.22,,0.32,0.5,Push
Underdog,MLB,,Cal Raleigh,C,,Doubles,0.5,,,7/30/2026,Thu 10:10pm,pre_game,MLB,standard,https://assets.underdogfantasy.com/player-images/mlb/20260323_23-7f4e9216-53eb-468a-bf55-9d8026c05642.png,,0.5,13.88,86.12,-4.95,86.12,Under,https://www.freeiconspng.com/img/1934,2026-07-31T02:11:00Z,Yes,-1.50,8.7,Mariners @ Dodgers,2026-07-31T02:10:00Z,Thu 10:10pm,UNIQLO Field at Dodger Stadium,outdoor,MLB Network,-620.00,-620,7/30/2026,0.1388,,,,No,LAD,5.53,2.61,27.34151428,72.66,27.34151428,0.14,8,0.01018,over,0.14,0.148979,0.26,0.5,Best Bet
